task,model,fraction,seed,rmse_target,mae_target,r2_target,rmse_raw,mae_raw,medape_percent,p95ape_percent,param_count,train_time_s,wall_time_s,n_train,n_test
I_dark,mlp_l,0.1,42,0.017284272772774105,0.011869956702750139,0.9912899759113347,8.241958854944907e-09,6.524402222518456e-09,1.7824075682956684,9.450497717014835,2561,0.25166660000104457,0.2541205999441445,168,720
I_dark,dkan,0.1,43,0.03633577539746895,0.02422519092465656,0.961506624361939,1.981986665842111e-08,1.4558178187007382e-08,3.833262690223637,15.121371165702083,952,2.2162218000739813,2.2264318000525236,168,720
I_dark,bkan,0.1,43,0.05056164318016972,0.03161036955139025,0.9254651310994112,2.4081490822235055e-08,1.775063676922494e-08,4.311886886214079,29.96640621909397,1664,7.292670900002122,7.424296100041829,168,720
I_dark,mlp_n,0.1,43,0.019507221624094215,0.014301534418955254,0.9889054940047672,1.0218454379484758e-08,8.234518208623958e-09,2.30939630624128,10.745031852726381,769,0.24466009996831417,0.24668290000408888,168,720
I_dark,mlp_l,0.1,43,0.0157468357020913,0.011142414547318088,0.9927705755184754,7.744825452845664e-09,6.227053455453011e-09,1.716438901670891,8.372112381936688,2561,0.2695591999217868,0.2722508000442758,168,720
I_dark,dkan,0.1,44,0.05181672367255553,0.03713317641798731,0.9217188797720876,3.046461711183615e-08,2.3049290550817452e-08,6.427618968150192,27.13472971373346,952,2.484147800016217,2.496390199987218,168,720
I_dark,bkan,0.1,44,0.04779015809025595,0.026738084599376846,0.9334122918503326,1.925904099394096e-08,1.3851020179172157e-08,3.1583615353392833,27.497160919732266,1664,6.859729300020263,6.976946900016628,168,720
I_dark,mlp_n,0.1,44,0.021221641833054073,0.012110321896794273,0.9868696865439819,9.03752957900552e-09,6.0897391636357356e-09,1.4402219203044928,15.505221799936017,769,0.23357719997875392,0.23584009998012334,168,720
I_dark,mlp_l,0.1,44,0.02014842574975182,0.011981680185108257,0.9881641522099348,8.788490566465016e-09,6.128589091339808e-09,1.522396682272623,14.512640102733755,2561,0.24781829991843551,0.25006419990677387,168,720
I_dark,dkan,0.25,42,0.017375133068724433,0.010843927429279141,0.9911981611745486,9.450141110873407e-09,6.54376400860367e-09,1.6683173967694014,7.0615067829545355,952,2.7768161999993026,2.786388000007719,420,720
