task,method,split,axis,reference_derivative,prediction_derivative,derivative_std,source,abs_derivative_error
AC_Response,bayesian_kan_vi,test,15.848931924611108,-0.1757663054361997,-2.703015934479414e-06,1.2269071002932672e-07,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.17576360242026523
AC_Response,bayesian_kan_vi,test,31.622776601683796,-0.03932084223080523,-2.8332056332320112e-08,3.5482968117998217e-09,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.0393208138987489
AC_Response,bayesian_kan_vi,test,0.1995262314968882,-0.18448792467489933,-0.3887517287691131,0.10525983416033556,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.2042638040942138
AC_Response,bayesian_kan_vi,test,0.7943282347242822,-0.621324603504341,-0.7672735654802512,0.05581350300335144,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.14594896197591012
AC_Response,bayesian_kan_vi,test,1.584893192461111,-0.8251337537402557,-0.2184462795528719,0.04989629330207129,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.6066874741873838
AC_Response,bayesian_kan_vi,test,3.1622776601683795,-0.5586156380829875,-0.009976708786773264,0.004316841715177912,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.5486389292962143
AC_Response,bayesian_kan_vi,test,2.511886431509582,-0.6867232282380876,-0.032193009868585434,0.023647028217268513,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.6545302183695022
AC_Response,bayesian_kan_vi,test,1.584893192461111,-0.7618046651035077,-0.19456104542995437,0.04178188599398832,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.5672436196735534
AC_Response,bayesian_kan_vi,test,6.309573444801943,-0.2823999710394448,-0.0002066646266400803,0.00020267826257151092,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.2821933064128047
AC_Response,bayesian_kan_vi,test,0.1995262314968882,-0.18001680178269813,-0.3906321252190134,0.10815238361945488,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.21061532343631528
AC_Response,bayesian_kan_vi,test,0.1584893192461111,-0.13380576812806005,-0.3023587673775938,0.11910009175942132,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.16855299924953376
AC_Response,bayesian_kan_vi,test,2.511886431509582,-0.6642996203105196,-0.019771997689632965,0.009849929395346046,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.6445276226208866
AC_Response,bayesian_kan_vi,test,2.511886431509582,-0.673185988114626,-0.01889293594753441,0.009011947854849132,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.6542930521670917
AC_Response,bayesian_kan_vi,test,40.0,0.006504971279440497,3.326452186972111e-09,3.1723229689556157e-09,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.00650496795298831
AC_Response,bayesian_kan_vi,test,0.1258925411794166,-0.10657339964663533,-0.24862242486487665,0.12333871251294692,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.1420490252182413
AC_Response,bayesian_kan_vi,test,0.7943282347242822,-0.5803377473609499,-0.7649996427523346,0.06086520594665903,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.18466189539138467
AC_Response,bayesian_kan_vi,test,12.589254117941662,-0.18976389395523197,-1.3209555369214443e-05,6.818802931977086e-07,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.18975068439986276
AC_Response,bayesian_kan_vi,test,12.589254117941662,-0.21595253399859404,-1.1314309411186016e-05,5.49615522337657e-07,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.21594121968918287
AC_Response,bayesian_kan_vi,test,1.9952623149688828,-0.7684157237619862,-0.13139353427005288,0.01328233926298626,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.6370221894919333
AC_Response,bayesian_kan_vi,test,0.1584893192461111,-0.14771852645671354,-0.3310448380635068,0.12685359990450557,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.18332631160679327
AC_Response,bayesian_kan_vi,test,3.981071705534969,-0.4422129752369811,-0.0035387566787424027,0.0009000503317455067,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.4386742185582387
AC_Response,bayesian_kan_vi,test,19.952623149688822,-0.13103403075193326,-5.561490872203356e-07,2.9826359526320754e-08,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.13103347460284603
AC_Response,bayesian_kan_vi,test,40.0,0.009438520482241586,3.3695262082539226e-09,3.268283817216507e-09,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.009438517112715377
AC_Response,bayesian_kan_vi,test,0.1584893192461111,-0.1370075414438837,-0.299162030467779,0.11828776603448853,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.16215448902389532
AC_Response,bayesian_kan_vi,test,0.6309573444801944,-0.5634422635968115,-0.8263764443068621,0.06709033021973196,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.2629341807100506
AC_Response,bayesian_kan_vi,test,1.2589254117941662,-0.7395312941583575,-0.49187750232929744,0.06732395061275563,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.24765379182906005
AC_Response,bayesian_kan_vi,test,3.981071705534969,-0.4495859976929176,-0.0051751101017725515,0.0011414240435128312,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.44441088759114505
AC_Response,bayesian_kan_vi,test,0.6309573444801944,-0.4797790793342091,-0.8184324840863066,0.0673739917900844,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.33865340475209754
AC_Response,bayesian_kan_vi,test,0.2511886431509582,-0.2226905200047184,-0.46338928803896734,0.09888241070474645,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.24069876803424894
AC_Response,bayesian_kan_vi,test,0.3162277660168379,-0.280284519881018,-0.5719134156175634,0.08824157547412986,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.2916288957365454
AC_Response,bayesian_kan_vi,test,1.2589254117941662,-0.7477462901431011,-0.5048433528367418,0.07303061092069145,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.24290293730635937
AC_Response,bayesian_kan_vi,test,0.3981071705534968,-0.3577642596729576,-0.6702590834872976,0.07709247419069412,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.31249482381433996
AC_Response,bayesian_kan_vi,test,10.0,-0.20585233213536647,-4.987776559766978e-05,3.7559941941754273e-06,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.2058024543697688
AC_Response,bayesian_kan_vi,test,1.0,-0.6952555365891395,-0.6388927140178584,0.05169261772042661,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.05636282257128111
AC_Response,bayesian_kan_vi,test,0.3162277660168379,-0.28704863083623033,-0.5692159797262274,0.08657880840788211,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.28216734888999706
AC_Response,bayesian_kan_vi,test,0.3981071705534968,-0.35350382786942075,-0.6682680273952752,0.07566237028825995,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.3147641995258545
AC_Response,bayesian_kan_vi,test,31.622776601683796,-0.036963465064696444,-2.429986006986758e-08,3.041724614018271e-09,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.036963440764836375
AC_Response,bayesian_kan_vi,test,0.6309573444801944,-0.4903777444400894,-0.813750331363144,0.07160666051342783,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.3233725869230546
AC_Response,bayesian_kan_vi,test,6.309573444801943,-0.2853392866763377,-0.00017263263594929516,0.00021523044468504997,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.2851666540403884
AC_Response,bayesian_kan_vi,test,0.7943282347242822,-0.6154437053040718,-0.7683949922045791,0.056273009474160536,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.1529512869005073
AC_Response,bayesian_kan_vi,test,0.7943282347242822,-0.5881395342211051,-0.7678764600721429,0.05520654609979989,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.17973692585103784
AC_Response,bayesian_kan_vi,test,10.0,-0.205397840785965,-5.0659725235473933e-05,2.9262324294696737e-06,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.20534718106072955
AC_Response,bayesian_kan_vi,test,0.5011872336272715,-0.4252582303097465,-0.7709236369118929,0.07148418883894313,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.3456654066021464
AC_Response,bayesian_kan_vi,test,1.9952623149688828,-0.7433375454360622,-0.12933723045975778,0.011732404707164683,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.6140003149763045
AC_Response,bayesian_kan_vi,test,15.848931924611108,-0.16408732362061534,-3.153456734256379e-06,1.4642085111151072e-07,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.16408417016388108
AC_Response,bayesian_kan_vi,test,1.0,-0.6961644081051936,-0.6420960254697332,0.05519656477607626,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.05406838263546043
AC_Response,bayesian_kan_vi,test,12.589254117941662,-0.17389285940580512,-1.2554954105092879e-05,6.695352832583264e-07,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.17388030445170002
AC_Response,bayesian_kan_vi,test,25.11886431509582,-0.08424046574356908,-1.2168023990691927e-07,8.197933707778036e-09,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.08424034406332917
AC_Response,bayesian_kan_vi,test,0.1995262314968882,-0.17152269558201985,-0.3689764906571945,0.1140336039887179,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.19745379507517466
AC_Response,bayesian_kan_vi,test,2.511886431509582,-0.6853666792363082,-0.018149114216990805,0.007657434091991068,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.6672175650193174
AC_Response,bayesian_kan_vi,test,1.584893192461111,-0.7887471036084447,-0.19561605379340133,0.04332831557463898,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.5931310498150434
AC_Response,bayesian_kan_vi,test,3.981071705534969,-0.446136002794306,-0.0038625653509435152,0.0007556768963514632,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.44227343744336245
AC_Response,bayesian_kan_vi,test,10.0,-0.20940324343754746,-5.086504098438344e-05,2.8943788686351906e-06,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.20935237839656307
AC_Response,bayesian_kan_vi,test,0.6309573444801944,-0.5069507746330806,-0.8195061080936002,0.06323267014385445,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.31255533346051967
AC_Response,bayesian_kan_vi,test,0.3981071705534968,-0.3311471402379926,-0.6530196369913491,0.08232428374124266,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.32187249675335655
AC_Response,bayesian_kan_vi,test,12.589254117941662,-0.18333282528020367,-1.2930333869703693e-05,7.246763533883413e-07,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.18331989494633397
AC_Response,bayesian_kan_vi,test,0.2511886431509582,-0.23255580602212578,-0.47319790908368764,0.09897051177949442,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.24064210306156186
AC_Response,bayesian_kan_vi,test,1.0,-0.7112347516470388,-0.6421035454765261,0.05163669793268675,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.0691312061705126
AC_Response,bayesian_kan_vi,test,0.2511886431509582,-0.2147502621824831,-0.45809588710656013,0.09838956205923076,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.24334562492407702
AC_Response,bayesian_kan_vi,test,1.2589254117941662,-0.8106131201569993,-0.496571233779399,0.07867461065297653,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.3140418863776003
AC_Response,bayesian_kan_vi,test,1.2589254117941662,-0.7169459796913924,-0.5061282412016738,0.07845726517382358,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.21081773848971863
AC_Response,bayesian_kan_vi,test,5.011872336272715,-0.3558743062279941,-0.000938586967662581,0.000485477195072429,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.3549357192603315
AC_Response,bayesian_kan_vi,test,3.981071705534969,-0.44049225083025345,-0.0038309808627862256,0.0008054277295904023,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.43666126996746724
AC_Response,bayesian_kan_vi,test,40.0,0.008704974591054793,4.715435688958678e-09,5.7355383566470705e-09,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.008704969875619103
AC_Response,bayesian_kan_vi,test,1.0,-0.7495558494010481,-0.6519311477542656,0.06594539474568144,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.0976247016467825
AC_Response,bayesian_kan_vi,test,0.1258925411794166,-0.11680602594030833,-0.26174016446300297,0.11532701740082692,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.14493413852269466
AC_Response,bayesian_kan_vi,test,19.952623149688822,-0.12739701932542502,-6.950611057109955e-07,3.804831051054181e-08,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.12739632426431932
AC_Response,bayesian_kan_vi,test,1.9952623149688828,-0.7593399817322881,-0.13053435132376653,0.01190645757001661,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.6288056304085216
AC_Response,bayesian_kan_vi,test,0.5011872336272715,-0.44031386658185623,-0.7656949943112229,0.06925241285651708,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.32538112772936667
AC_Response,bayesian_kan_vi,test,15.848931924611108,-0.1881398493520725,-2.6168322122368927e-06,1.210439220954473e-07,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.18813723251986028
AC_Response,bayesian_kan_vi,test,40.0,0.006205740922325731,3.6092019669155703e-09,3.756460528454622e-09,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.006205737313123764
AC_Response,bayesian_kan_vi,test,2.511886431509582,-0.6575100501812312,-0.03337956507752039,0.01654875397852302,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.6241304851037108
AC_Response,bayesian_kan_vi,test,0.1584893192461111,-0.14361880614835726,-0.3213027513317429,0.11408093251706905,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.17768394518338565
AC_Response,bayesian_kan_vi,test,0.5011872336272715,-0.43282807339073615,-0.7649979546713163,0.06918392289196747,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.3321698812805801
AC_Response,bayesian_kan_vi,test,1.2589254117941662,-0.7787401330760733,-0.4859890346877853,0.06673092805738001,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.29275109838828794
AC_Response,bayesian_kan_vi,test,0.1258925411794166,-0.10856481325980216,-0.24103203457167632,0.14443727454255753,<REPO_ROOT>/artifacts\results\device_modeling\AC-response-bayes-results\model_checkpoint.pt,0.13246722131187416
