frequency_ghz,active_layer_length,simulation_temperature,ac_response_db,tcad_model_space,bnn_model_space,formula_model_space,formula_minus_bnn,bnn_minus_tcad,formula_minus_tcad,formula_is_finite
19.952623149688822,42.543125490608695,301.3994726877767,-5.59574531341018,-5.59574531341018,-5.6558447,-5.618561596689995,0.03728309172553246,-0.0600993750053469,-0.022816283279814442,True
0.3981071705534968,43.11434944357355,296.9231984392292,-0.0630895566742361,-0.0630895566742361,-0.06350517,-0.10169781011135903,-0.038192637381866845,-0.000415616055256085,-0.03860825343712293,True
0.2511886431509582,43.11434944357355,296.9231984392292,-0.0228563236197047,-0.0228563236197047,-0.0245862,-0.006264161055476336,0.018322039658634992,-0.0017298770944066295,0.016592162564228363,True
39.81071705534969,38.37558042728467,295.9516778251947,-6.9547612144952655,-6.9547612144952655,-6.8999176,-6.930078315447898,-0.030160712908835485,0.05484361195620302,0.024682899047367535,True
40.0,37.79561575023349,300.3431374384869,-6.870676761498666,-6.870676761498666,-6.8369207,-6.8491055196361685,-0.012184781415953694,0.03375602327845151,0.021571241862497814,True
39.81071705534969,42.543125490608695,301.3994726877767,-6.593764629274348,-6.593764629274348,-6.7590284,-6.764856976281539,-0.005828541528121178,-0.1652638054790696,-0.17109234700719078,True
19.952623149688822,35.793021097389925,308.86985058095934,-5.527702756457523,-5.527702756457523,-5.5166006,-5.5854631973226,-0.06886258849691629,0.011102147631839365,-0.05776044086507692,True
0.3981071705534968,41.26661222078493,300.2753689300697,-0.0631705949797386,-0.0631705949797386,-0.06429362,-0.1050324201148296,-0.04073879714424855,-0.0011230279908424484,-0.041861825135091,True
0.3162277660168379,38.422268984819695,304.0303353891022,-0.0412834770165177,-0.0412834770165177,-0.044652224,-0.05540632928384959,-0.010754105696813454,-0.00336874657051843,-0.014122852267331884,True
3.981071705534969,39.90607827400121,296.137708789732,-2.389419378790663,-2.389419378790663,-2.3157578,-2.1648823953662593,0.1508753560985845,0.07366162732581927,0.22453698342440376,True
0.1995262314968882,37.79561575023349,300.3431374384869,-0.0140588183046518,-0.0140588183046518,-0.017995358,0.020214936447366938,0.03821029396079467,-0.003936539208775935,0.034273754752018736,True
0.1584893192461111,37.10727035463277,300.4554170460457,-0.0071025168595623,-0.0071025168595623,-0.012220621,0.04565289054495025,0.05787351165395904,-0.005118104249446489,0.05275540740451255,True
40.0,38.422268984819695,304.0303353891022,-6.780365825907094,-6.780365825907094,-6.734213,-6.761343173677616,-0.027130298311405454,0.04615295054088264,0.019022652229477188,True
0.1258925411794166,37.50931802222772,308.1655826328421,-0.0029587173861906,-0.0029587173861906,-0.00867033,0.06767523465972936,0.07634556470733678,-0.005711612661416822,0.07063395204591996,True
6.309573444801943,41.26661222078493,300.2753689300697,-3.1035683323456182,-3.1035683323456182,-3.1224139,-3.088397311046048,0.03401656262643726,-0.01884554132686711,0.015171021299570153,True
15.848931924611108,43.11434944357355,296.9231984392292,-5.0946360946339695,-5.0946360946339695,-5.1031218,-5.185463091465634,-0.08234133395830945,-0.008485662873354727,-0.09082699683166418,True
31.622776601683796,39.90607827400121,296.137708789732,-6.672730606668615,-6.672730606668615,-6.750367,-6.5618398184155495,0.18852734619626688,-0.07763655794320101,0.11089078825306586,True
39.81071705534969,37.10727035463277,300.4554170460457,-6.82698500559984,-6.82698500559984,-6.840394,-6.848262017795593,-0.00786799771502622,-0.013409014480726178,-0.0212770121957524,True
15.848931924611108,35.793021097389925,308.86985058095934,-4.975057244588794,-4.975057244588794,-4.992667,-5.129396772513113,-0.13672957433196054,-0.017609953592358174,-0.1543395279243187,True
1.584893192461111,44.50977871149023,303.263152322465,-0.8041928618085052,-0.8041928618085052,-0.8029065,-0.8666419973575161,-0.0637354841434048,0.0012863485943939157,-0.06244913554901088,True
0.1258925411794166,39.90607827400121,296.137708789732,-0.0027619383074286,-0.0027619383074286,-0.0052468777,0.06889270911119993,0.07413958678148802,-0.0024849393628594858,0.07165464741862854,True
3.1622776601683795,44.50977871149023,303.263152322465,-1.8681459501142992,-1.8681459501142992,-1.8980705,-1.7485532561155486,0.14951719848192457,-0.029924504483173964,0.11959269399875061,True
0.1995262314968882,41.26661222078493,300.2753689300697,-0.0128906822154321,-0.0128906822154321,-0.015390158,0.02455046887217449,0.03994062657175945,-0.002499475484152861,0.037441151087606594,True
1.2589254117941662,38.37558042728467,295.9516778251947,-0.5982484455038634,-0.5982484455038634,-0.58256686,-0.673912659862637,-0.09134580252468538,0.015681588165911697,-0.07566421435877368,True
1.0,39.7132385315927,304.62183232922587,-0.3902094762808478,-0.3902094762808478,-0.3925979,-0.5089990664519295,-0.11640115270986406,-0.0023884374612176407,-0.1187895901710817,True
15.848931924611108,37.10727035463277,300.4554170460457,-5.079555878037327,-5.079555878037327,-5.119606,-5.20836024399516,-0.0887542259287537,-0.04005014002907892,-0.12880436595783262,True
0.1995262314968882,44.50977871149023,303.263152322465,-0.0128242837764933,-0.0128242837764933,-0.015031576,0.028767819364835745,0.043799395521451956,-0.00220729238012291,0.041592103141329044,True
0.2511886431509582,39.90607827400121,296.137708789732,-0.0248973892093472,-0.0248973892093472,-0.024914026,-0.010471855899506721,0.014442170360869255,-1.6637051028774857e-05,0.01442553330984048,True
0.3981071705534968,39.7132385315927,304.62183232922587,-0.0654914970866224,-0.0654914970866224,-0.06620407,-0.1080446904549639,-0.041840619410042024,-0.0007125739582994756,-0.0425531933683415,True
0.5011872336272715,41.95641496228942,305.9180523366615,-0.0989752019438634,-0.0989752019438634,-0.101733446,-0.17351093635891868,-0.07177749023770286,-0.0027582441773524174,-0.07453573441505527,True
12.589254117941662,43.11434944357355,296.9231984392292,-4.5167613040947465,-4.5167613040947465,-4.530966,-4.667934051840649,-0.13696824678693797,-0.014204500958964417,-0.1511727477459024,True
10.0,39.90607827400121,296.137708789732,-4.068850389435698,-4.068850389435698,-4.028014,-4.164791557250547,-0.13677737420611358,0.04083620639126462,-0.09594116781484896,True
