logical_path,bytes,rows,sha256,status
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.11e-09_ge_sio2_recomb_velocity_2488.43_ge_si_recomb_velocity_500.43_active_layer_length_41.13_simulation_temperature_288.08.csv,5156,28,ae4358dbbb5abff08b2204fe24f5e20304aede3c80a7dd2b2899452e288bd8f8,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.11e-09_ge_sio2_recomb_velocity_2603.20_ge_si_recomb_velocity_488.68_active_layer_length_40.68_simulation_temperature_296.74.csv,5143,28,d3f438bdb4bb66fc27d9642d3cf7481debaa9dd2226892527ee488ccc510b28b,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.12e-09_ge_sio2_recomb_velocity_2329.91_ge_si_recomb_velocity_487.44_active_layer_length_41.62_simulation_temperature_298.10.csv,5094,28,02965d31ea008b5edd02d26a31de0327b95717aa0fcd7bfae6a983182b78e9b5,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.12e-09_ge_sio2_recomb_velocity_2350.38_ge_si_recomb_velocity_499.60_active_layer_length_39.65_simulation_temperature_306.82.csv,5117,28,0564bd18649e3c8f09c4698786ba584c34588477d82243a400ae9a54c6960334,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.12e-09_ge_sio2_recomb_velocity_2400.81_ge_si_recomb_velocity_474.18_active_layer_length_39.12_simulation_temperature_301.13.csv,5094,28,2b6f6590b5e9d62294a480a73882086b095638396e0981fc44d2b8acb97a6c43,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.12e-09_ge_sio2_recomb_velocity_2459.87_ge_si_recomb_velocity_512.00_active_layer_length_38.22_simulation_temperature_303.57.csv,5125,28,612a6df9ee39610ec03b143e50b5b0ef725560d2f92390458956baf3cce25130,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.14e-09_ge_sio2_recomb_velocity_2408.49_ge_si_recomb_velocity_490.07_active_layer_length_43.07_simulation_temperature_292.35.csv,5179,28,63025a76befc10499f0ee7956e9d79f573e622cb2ed9b222b178ed749b4b9aab,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.14e-09_ge_sio2_recomb_velocity_2464.09_ge_si_recomb_velocity_515.13_active_layer_length_40.96_simulation_temperature_298.87.csv,5149,28,66ca6f7ec3ed92804e3272641422aa3b10cece6e3212852bb141eb1672458776,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.14e-09_ge_sio2_recomb_velocity_2538.76_ge_si_recomb_velocity_510.73_active_layer_length_40.88_simulation_temperature_300.97.csv,5140,28,4f642f294d5caedbf472457acc478ec56c4a5abac810503f9a704000e467cbcc,recovered_local_hash_registered_not_packaged
<FROZEN_TCAD_ROOT>/Data/Data_20260617_0243_181408/data/trap_assisted_recomb_A_1.14e-09_ge_sio2_recomb_velocity_2554.38_ge_si_recomb_velocity_503.27_active_layer_length_40.20_simulation_temperature_297.91.csv,5209,28,b971ca7d7569a606a90ffb2f01f77a11bd2207ba45c183ec9f3e3880a1a748e1,recovered_local_hash_registered_not_packaged
