light_voltage,trap_assisted_recomb_A,ge_sio2_recomb_velocity,ge_si_recomb_velocity,active_layer_length,simulation_temperature,light_current,tcad_model_space,bnn_model_space,formula_model_space,formula_minus_bnn,bnn_minus_tcad,formula_minus_tcad,formula_is_finite
-0.6000000000000001,1.058962492367367e-09,2306.068264987093,513.3151002778768,40.55455133934368,303.4784744400111,0.0004896763596482,-3.3100908621287344,-3.3112698,-3.3149938774541705,-0.0037241173223345747,-0.0011788980031015583,-0.004903015325436133,True
-1.2000000000000002,1.011801650795657e-09,2503.197375042157,521.464297637573,42.04226242943757,288.6545802497056,0.0005087095129564,-3.2935301409103364,-3.297362,-3.2975501454014466,-0.00018805624434214963,-0.0038319482467681354,-0.004020004491110285,True
-1.4,1.0511173572717443e-09,2495.130349883853,523.8477826070769,41.27631172344517,301.59948365785385,0.0004972887703838,-3.3033913477563415,-3.296881,-3.2951184563948983,0.0017625040695792293,0.006510387291863928,0.008272891361443158,True
-0.6000000000000001,1.0676002138658572e-09,2409.8209682971515,478.7831941058398,39.56928699408093,298.75903253628616,0.0004798772236881,-3.3188698624062214,-3.3160503,-3.3193335597500364,-0.0032832686886350437,0.0028195713448200266,-0.00046369734381501715,True
-1.6,8.688108546297865e-10,2646.5653288453154,498.36187777461095,39.94029005251662,299.6218359156308,0.0004943506529301,-3.30596488789855,-3.3022661,-3.302319987198497,-5.386628785242209e-05,0.0036987669879056106,0.0036449007000531886,True
-3.0,8.64757430416121e-10,2613.398572092139,483.2695161383806,39.73131063338137,294.42197627514213,0.0005255338666299,-3.279399291783095,-3.282743,-3.282027894754894,0.0007150823874400025,-0.0033436853592387905,-0.002628602971798788,True
0.0,9.676899592457672e-10,2498.119875502734,535.4265253830317,42.346830624956574,300.5747457097431,0.000441288545103,-3.355277345752728,-3.3442645,-3.343535035438112,0.0007294718555890256,0.011012838459026675,0.0117423103146157,True
-1.4,8.64757430416121e-10,2613.398572092139,483.2695161383806,39.73131063338137,294.42197627514213,0.0004991837613806,-3.301739550844674,-3.3050635,-3.305371404118837,-0.0003079180195939557,-0.00332393525456931,-0.003631853274163266,True
-1.6,9.676899592457672e-10,2498.119875502734,535.4265253830317,42.346830624956574,300.5747457097431,0.0005047963366545,-3.2968838054606513,-3.2858186,-3.2884126371271245,-0.0025940603143803642,0.011065228647907155,0.00847116833352679,True
-0.2,1.0511173572717443e-09,2495.130349883853,523.8477826070769,41.27631172344517,301.59948365785385,0.0004536551817166,-3.343274124182549,-3.3371313,-3.332571599083116,0.004559662742445347,0.006142862356987688,0.010702525099433036,True
-2.6,1.0676002138658572e-09,2409.8209682971515,478.7831941058398,39.56928699408093,298.75903253628616,0.0005239704354508,-3.280693216991093,-3.2790642,-3.2798441221026726,-0.0007799436358757461,0.001629038524296078,0.000849094888420332,True
-1.2000000000000002,1.1065063764088474e-09,2603.202340784687,488.6799605874269,40.68035124967265,296.73843693227377,0.0005016013272084,-3.2996413230574797,-3.2996304,-3.3041052512336386,-0.0044748477149618715,1.0919538802944828e-05,-0.004463928176158927,True
